"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 22:28:29 CST 2024","Tue Jan 16 22:28:29 CST 2024","43","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置","设置聚合表触发配置"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","16","testcase.6_ViewManagement","test_view","TestCreat","","","创建图库组","创建图库组"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:31:58 CST 2024","52","testcase.8_Language","test_language","TestCreat","","","同步","同步"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","28","testcase.3_VariableManagement","test_variable_run","TestCreat","","","启用通道","启用通道"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","71","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表实时缓存配置","归档表实时缓存配置"
"passed","Tue Jan 16 22:28:04 CST 2024","Tue Jan 16 22:28:09 CST 2024","4218","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表字段配置","归档表字段配置"
"passed","Tue Jan 16 22:26:36 CST 2024","Tue Jan 16 22:26:37 CST 2024","528","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa15-时间","下发内部变量-aa15-时间"
"passed","Tue Jan 16 22:22:59 CST 2024","Tue Jan 16 22:23:00 CST 2024","1015","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A12-字符串","读取io变量-A12-字符串"
"passed","Tue Jan 16 22:27:56 CST 2024","Tue Jan 16 22:27:57 CST 2024","165","testcase.5_DataManagement","test_data_run","TestCreat","","","创建归档表","创建归档表"
"passed","Tue Jan 16 22:24:25 CST 2024","Tue Jan 16 22:24:34 CST 2024","9184","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-无符号16位整型","新增内部变量-无符号16位整型"
"passed","Tue Jan 16 22:32:00 CST 2024","Tue Jan 16 22:32:02 CST 2024","2047","testcase.9_Interconnection","test_interconnection","TestCreat","","","创建互联项","创建互联项"
"passed","Tue Jan 16 22:21:28 CST 2024","Tue Jan 16 22:21:33 CST 2024","5016","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","获取token","获取token"
"passed","Tue Jan 16 22:31:57 CST 2024","Tue Jan 16 22:31:57 CST 2024","17","testcase.8_Language","test_language","TestCreat","","","获取所有语言列表类型","获取所有语言列表类型"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","47","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表实时缓存配置","归档表实时缓存配置"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","53","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-定时触发","设置归档表触发配置-定时触发"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:37 CST 2024","275","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表字段配置","设置归档表字段配置"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","63","testcase.5_DataManagement","test_data_run","TestCreat","","","删除聚合表","删除聚合表"
"passed","Tue Jan 16 22:31:06 CST 2024","Tue Jan 16 22:31:08 CST 2024","2043","testcase.7_HistoryManagement","test_history","TestCreat","","","下发A2=20","下发A2=20"
"passed","Tue Jan 16 22:33:01 CST 2024","Tue Jan 16 22:33:06 CST 2024","5069","testcase.9_Interconnection","test_interconnection","TestCreat","","","创建映射表-变量触发-插入","创建映射表-变量触发-插入"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","16","testcase.5_DataManagement","test_data_run","TestCreat","","","获取所有聚合表","获取所有聚合表"
"passed","Tue Jan 16 22:31:16 CST 2024","Tue Jan 16 22:31:18 CST 2024","2034","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa2=21","下发aa2=21"
"passed","Tue Jan 16 22:21:26 CST 2024","Tue Jan 16 22:21:28 CST 2024","2106","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","删除工程","删除工程"
"passed","Tue Jan 16 22:22:24 CST 2024","Tue Jan 16 22:22:25 CST 2024","1029","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A5-无符号16位整型","下发io变量-A5-无符号16位整型"
"passed","Tue Jan 16 22:27:36 CST 2024","Tue Jan 16 22:27:36 CST 2024","20","testcase.4_AlarmManagement","test_alarm","TestCreat","","","清空历史报警表","清空历史报警表"
"passed","Tue Jan 16 22:21:09 CST 2024","Tue Jan 16 22:21:09 CST 2024","12","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","检查远程工程id是否冲突","检查远程工程id是否冲突"
"passed","Tue Jan 16 22:21:09 CST 2024","Tue Jan 16 22:21:09 CST 2024","56","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","删除文件夹","删除文件夹"
"passed","Tue Jan 16 22:26:15 CST 2024","Tue Jan 16 22:26:16 CST 2024","232","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:30:53 CST 2024","Tue Jan 16 22:30:55 CST 2024","2058","testcase.7_HistoryManagement","test_history","TestCreat","","","配置变化触发-绝对值","配置变化触发-绝对值"
"passed","Tue Jan 16 22:26:25 CST 2024","Tue Jan 16 22:26:26 CST 2024","526","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa4-有符号16位整型","下发内部变量-aa4-有符号16位整型"
"passed","Tue Jan 16 22:21:35 CST 2024","Tue Jan 16 22:21:35 CST 2024","11","testcase.3_VariableManagement","test_variable_run","TestCreat","","","指定变量服务","指定变量服务"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","10","testcase.3_VariableManagement","test_variable_run","TestCreat","","","通道异常校验-PDU长度为空","通道异常校验-PDU长度为空"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","20","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-float32-设定值为空","校验内部变量必填项-float32-设定值为空"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","32","testcase.3_VariableManagement","test_variable_run","TestCreat","","","删除io变量","删除io变量"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int16-设定值非法","校验内部变量必填项-int16-设定值非法"
"passed","Tue Jan 16 22:21:35 CST 2024","Tue Jan 16 22:21:35 CST 2024","42","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-F32位浮点数IEEE754","新增io变量-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","36","testcase.5_DataManagement","test_data_run","TestCreat","","","重命名聚合表","重命名聚合表"
"passed","Tue Jan 16 22:28:17 CST 2024","Tue Jan 16 22:28:17 CST 2024","147","testcase.5_DataManagement","test_data_run","TestCreat","","","创建实时聚合表","创建实时聚合表"
"passed","Tue Jan 16 22:21:52 CST 2024","Tue Jan 16 22:21:53 CST 2024","324","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A7-无符号32位整型","异常下发io变量-A7-无符号32位整型"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","50","testcase.6_ViewManagement","test_view","TestCreat","","","删除文件夹","删除文件夹"
"passed","Tue Jan 16 22:21:10 CST 2024","Tue Jan 16 22:21:10 CST 2024","5","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","获取当前软件版本","获取当前软件版本"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","39","testcase.6_ViewManagement","test_view","TestCreat","","","上传jpg图片","上传jpg图片"
"passed","Tue Jan 16 22:32:03 CST 2024","Tue Jan 16 22:32:03 CST 2024","59","testcase.9_Interconnection","test_interconnection","TestCreat","","","保存配置-插入","保存配置-插入"
"passed","Tue Jan 16 22:31:57 CST 2024","Tue Jan 16 22:31:57 CST 2024","65","testcase.7_HistoryManagement","test_history","TestCreat","","","查询历史数据（变化触发-百分比）","查询历史数据（变化触发-百分比）"
"passed","Tue Jan 16 22:25:38 CST 2024","Tue Jan 16 22:25:47 CST 2024","9178","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-宽字符串-设定值为空","新增内部变量-宽字符串-设定值为空"
"passed","Tue Jan 16 22:23:09 CST 2024","Tue Jan 16 22:23:09 CST 2024","28","testcase.3_VariableManagement","test_variable_run","TestCreat","","","创建内部通道","创建内部通道"
"passed","Tue Jan 16 22:26:19 CST 2024","Tue Jan 16 22:26:20 CST 2024","217","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:27:14 CST 2024","Tue Jan 16 22:27:14 CST 2024","277","testcase.4_AlarmManagement","test_alarm","TestCreat","","","创建报警类别组","创建报警类别组"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","52","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-字段触发","设置归档表触发配置-字段触发"
"passed","Tue Jan 16 22:27:14 CST 2024","Tue Jan 16 22:27:14 CST 2024","13","testcase.4_AlarmManagement","test_alarm","TestCreat","","","查询报警等级","查询报警等级"
"passed","Tue Jan 16 22:32:02 CST 2024","Tue Jan 16 22:32:02 CST 2024","52","testcase.9_Interconnection","test_interconnection","TestCreat","","","创建互联项","创建互联项"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","42","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-缩放比小数位，进位","新增io变量-缩放比小数位，进位"
"passed","Tue Jan 16 22:28:17 CST 2024","Tue Jan 16 22:28:17 CST 2024","84","testcase.5_DataManagement","test_data_run","TestCreat","","","创建文件夹","创建文件夹"
"passed","Tue Jan 16 22:26:24 CST 2024","Tue Jan 16 22:26:24 CST 2024","525","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa2-有符号8位整型","下发内部变量-aa2-有符号8位整型"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验io变量必填项-采集间隔小于10","校验io变量必填项-采集间隔小于10"
"passed","Tue Jan 16 22:27:25 CST 2024","Tue Jan 16 22:27:28 CST 2024","3088","testcase.4_AlarmManagement","test_alarm","TestCreat","","","创建报警点","创建报警点"
"passed","Tue Jan 16 22:21:51 CST 2024","Tue Jan 16 22:21:51 CST 2024","326","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A5-无符号16位整型","异常下发io变量-A5-无符号16位整型"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","23","testcase.5_DataManagement","test_data_run","TestCreat","","","查询删除警告-聚合表","查询删除警告-聚合表"
"passed","Tue Jan 16 22:23:28 CST 2024","Tue Jan 16 22:23:37 CST 2024","9188","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增临时内部变量-后续删除","新增临时内部变量-后续删除"
"passed","Tue Jan 16 22:26:29 CST 2024","Tue Jan 16 22:26:29 CST 2024","528","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa7-无符号32位整型","下发内部变量-aa7-无符号32位整型"
"passed","Tue Jan 16 22:31:10 CST 2024","Tue Jan 16 22:31:12 CST 2024","2044","testcase.7_HistoryManagement","test_history","TestCreat","","","下发A10=20.273","下发A10=20.273"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","15","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa7-无符号32位整型","读取内部变量-aa7-无符号32位整型"
"passed","Tue Jan 16 22:22:40 CST 2024","Tue Jan 16 22:22:41 CST 2024","1023","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-B1-int8缩放比：10","读取io变量-B1-int8缩放比：10"
"passed","Tue Jan 16 22:32:02 CST 2024","Tue Jan 16 22:32:02 CST 2024","94","testcase.9_Interconnection","test_interconnection","TestCreat","","","重命名互联项","重命名互联项"
"passed","Tue Jan 16 22:30:41 CST 2024","Tue Jan 16 22:30:41 CST 2024","542","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa2=77","下发aa2=77"
"passed","Tue Jan 16 22:22:29 CST 2024","Tue Jan 16 22:22:30 CST 2024","1022","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A8-有符号64位整型","下发io变量-A8-有符号64位整型"
"passed","Tue Jan 16 22:21:35 CST 2024","Tue Jan 16 22:21:35 CST 2024","43","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-无符号64位整型","新增io变量-无符号64位整型"
"passed","Tue Jan 16 22:32:02 CST 2024","Tue Jan 16 22:32:02 CST 2024","57","testcase.9_Interconnection","test_interconnection","TestCreat","","","删除互联项","删除互联项"
"passed","Tue Jan 16 22:32:30 CST 2024","Tue Jan 16 22:32:32 CST 2024","2053","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发A2=77","下发A2=77"
"passed","Tue Jan 16 22:26:35 CST 2024","Tue Jan 16 22:26:35 CST 2024","528","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa13-宽字符串","下发内部变量-aa13-宽字符串"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","131","testcase.6_ViewManagement","test_view","TestCreat","","","下载图片","下载图片"
"passed","Tue Jan 16 22:26:20 CST 2024","Tue Jan 16 22:26:20 CST 2024","218","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:27:36 CST 2024","Tue Jan 16 22:27:36 CST 2024","16","testcase.4_AlarmManagement","test_alarm","TestCreat","","","清空实时报警表","清空实时报警表"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","49","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-二进制","新增io变量-二进制"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","53","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-定时触发","设置归档表触发配置-定时触发"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int32-设定值非法","校验内部变量必填项-int32-设定值非法"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:38 CST 2024","54","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-变量触发","设置归档表触发配置-变量触发"
"passed","Tue Jan 16 22:25:47 CST 2024","Tue Jan 16 22:25:57 CST 2024","9184","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-日期","新增内部变量-日期"
"passed","Tue Jan 16 22:32:58 CST 2024","Tue Jan 16 22:33:01 CST 2024","2055","testcase.9_Interconnection","test_interconnection","TestCreat","","","禁用定时插入映射表","禁用定时插入映射表"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:32:00 CST 2024","2039","testcase.9_Interconnection","test_interconnection","TestCreat","","","测试连接互联项","测试连接互联项"
"passed","Tue Jan 16 22:27:40 CST 2024","Tue Jan 16 22:27:40 CST 2024","28","testcase.5_DataManagement","test_data_run","TestCreat","","","获取聚合表字段配置","获取聚合表字段配置"
"passed","Tue Jan 16 22:28:51 CST 2024","Tue Jan 16 22:28:53 CST 2024","2246","testcase.5_DataManagement","test_data_run","TestCreat","","","查询数据（归档表-定时触发）","查询数据（归档表-定时触发）"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int64-设定值非法","校验内部变量必填项-int64-设定值非法"
"passed","Tue Jan 16 22:26:35 CST 2024","Tue Jan 16 22:26:36 CST 2024","529","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa13-宽字符串","下发内部变量-aa13-宽字符串"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","26","testcase.3_VariableManagement","test_variable_run","TestCreat","","","创建通道","创建通道"
"passed","Tue Jan 16 22:21:54 CST 2024","Tue Jan 16 22:21:54 CST 2024","324","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A8-有符号64位整型","异常下发io变量-A8-有符号64位整型"
"passed","Tue Jan 16 22:27:43 CST 2024","Tue Jan 16 22:27:43 CST 2024","57","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--定时触发","设置聚合表触发配置--定时触发"
"passed","Tue Jan 16 22:31:47 CST 2024","Tue Jan 16 22:31:49 CST 2024","2041","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa10=110.15","下发aa10=110.15"
"passed","Tue Jan 16 22:27:14 CST 2024","Tue Jan 16 22:27:14 CST 2024","32","testcase.4_AlarmManagement","test_alarm","TestCreat","","","创建报警等级","创建报警等级"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","20","testcase.7_HistoryManagement","test_history","TestCreat","","","获取所有历史组","获取所有历史组"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","43","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-浮点数小数位，舍位","新增io变量-浮点数小数位，舍位"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","29","testcase.5_DataManagement","test_data_run","TestCreat","","","获取聚合表","获取聚合表"
"passed","Tue Jan 16 22:22:41 CST 2024","Tue Jan 16 22:22:42 CST 2024","1025","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-B2-int8缩放比：0.1","读取io变量-B2-int8缩放比：0.1"
"passed","Tue Jan 16 22:33:06 CST 2024","Tue Jan 16 22:33:11 CST 2024","5078","testcase.9_Interconnection","test_interconnection","TestCreat","","","保存配置-插入","保存配置-插入"
"passed","Tue Jan 16 22:27:49 CST 2024","Tue Jan 16 22:27:49 CST 2024","40","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表触发配置-定时触发","归档表触发配置-定时触发"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-日期-设定值非法","校验内部变量必填项-日期-设定值非法"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:37 CST 2024","34","testcase.5_DataManagement","test_data_run","TestCreat","","","重命名文件夹","重命名文件夹"
"passed","Tue Jan 16 22:21:57 CST 2024","Tue Jan 16 22:21:58 CST 2024","1041","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B1-int8缩放比：10","下发io变量-B1-int8缩放比：10"
"passed","Tue Jan 16 22:21:06 CST 2024","Tue Jan 16 22:21:06 CST 2024","63","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","移动工程节点","移动工程节点"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","36","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量","新增io变量"
"passed","Tue Jan 16 22:21:00 CST 2024","Tue Jan 16 22:21:06 CST 2024","5417","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","获取工程信息","获取工程信息"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:31:58 CST 2024","47","testcase.8_Language","test_language","TestCreat","","","删除语言列表","删除语言列表"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","52","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-变量触发","设置归档表触发配置-变量触发"
"passed","Tue Jan 16 22:21:12 CST 2024","Tue Jan 16 22:21:14 CST 2024","2121","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","远程导入工程文件","远程导入工程文件"
"passed","Tue Jan 16 22:31:51 CST 2024","Tue Jan 16 22:31:53 CST 2024","2034","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa2=111","下发aa2=111"
"passed","Tue Jan 16 22:26:37 CST 2024","Tue Jan 16 22:26:38 CST 2024","527","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa16-日期时间","下发内部变量-aa16-日期时间"
"passed","Tue Jan 16 22:32:03 CST 2024","Tue Jan 16 22:32:03 CST 2024","60","testcase.9_Interconnection","test_interconnection","TestCreat","","","删除映射表","删除映射表"
"passed","Tue Jan 16 22:28:09 CST 2024","Tue Jan 16 22:28:09 CST 2024","117","testcase.5_DataManagement","test_data_run","TestCreat","","","创建归档表","创建归档表"
"passed","Tue Jan 16 22:33:11 CST 2024","Tue Jan 16 22:33:16 CST 2024","5065","testcase.9_Interconnection","test_interconnection","TestCreat","","","触发配置-变量触发","触发配置-变量触发"
"passed","Tue Jan 16 22:23:37 CST 2024","Tue Jan 16 22:23:37 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int8-设定值非法","校验内部变量必填项-int8-设定值非法"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","45","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-无符号8位整型","新增io变量-无符号8位整型"
"passed","Tue Jan 16 22:22:09 CST 2024","Tue Jan 16 22:22:10 CST 2024","1026","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B7-float32小数位：2，四舍","下发io变量-B7-float32小数位：2，四舍"
"passed","Tue Jan 16 22:23:57 CST 2024","Tue Jan 16 22:24:06 CST 2024","9204","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-有符号8位整型","新增内部变量-有符号8位整型"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:37 CST 2024","91","testcase.5_DataManagement","test_data_run","TestCreat","","","创建归档表","创建归档表"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","21","testcase.6_ViewManagement","test_view","TestCreat","","","获取首页","获取首页"
"passed","Tue Jan 16 22:30:38 CST 2024","Tue Jan 16 22:30:38 CST 2024","31","testcase.7_HistoryManagement","test_history","TestCreat","","","获取归档配置","获取归档配置"
"passed","Tue Jan 16 22:32:36 CST 2024","Tue Jan 16 22:32:38 CST 2024","2038","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发aa16=2022-11-28 09:05:01","下发aa16=2022-11-28 09:05:01"
"passed","Tue Jan 16 22:33:16 CST 2024","Tue Jan 16 22:33:21 CST 2024","5041","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发A1=false","下发A1=false"
"passed","Tue Jan 16 22:26:16 CST 2024","Tue Jan 16 22:26:17 CST 2024","231","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:27:40 CST 2024","Tue Jan 16 22:27:40 CST 2024","55","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--变量触发","设置聚合表触发配置--变量触发"
"passed","Tue Jan 16 22:33:33 CST 2024","Tue Jan 16 22:33:38 CST 2024","5087","testcase.9_Interconnection","test_interconnection","TestCreat","","","保存配置-插入","保存配置-插入"
"passed","Tue Jan 16 22:27:28 CST 2024","Tue Jan 16 22:27:28 CST 2024","41","testcase.4_AlarmManagement","test_alarm","TestCreat","","","导出报警点","导出报警点"
"passed","Tue Jan 16 22:25:57 CST 2024","Tue Jan 16 22:26:06 CST 2024","9112","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-时间","新增内部变量-时间"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:31:58 CST 2024","67","testcase.8_Language","test_language","TestCreat","","","保存翻译文本列表","保存翻译文本列表"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:31:58 CST 2024","69","testcase.8_Language","test_language","TestCreat","","","删除翻译文本","删除翻译文本"
"passed","Tue Jan 16 22:22:48 CST 2024","Tue Jan 16 22:22:49 CST 2024","1027","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A1-二进制","读取io变量-A1-二进制"
"passed","Tue Jan 16 22:26:20 CST 2024","Tue Jan 16 22:26:20 CST 2024","217","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:32:27 CST 2024","Tue Jan 16 22:32:29 CST 2024","1560","testcase.9_Interconnection","test_interconnection","TestCreat","","","执行修改语句","执行修改语句"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","24","testcase.5_DataManagement","test_data_run","TestCreat","","","获取归档表触发配置","获取归档表触发配置"
"passed","Tue Jan 16 22:22:43 CST 2024","Tue Jan 16 22:22:44 CST 2024","1020","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-B4-int16缩放比：0.01，小数位：1，四舍","读取io变量-B4-int16缩放比：0.01，小数位：1，四舍"
"passed","Tue Jan 16 22:25:11 CST 2024","Tue Jan 16 22:25:20 CST 2024","9231","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-F32位浮点数IEEE754","新增内部变量-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:27:40 CST 2024","Tue Jan 16 22:27:40 CST 2024","56","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--变量触发","设置聚合表触发配置--变量触发"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","42","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-有符号16位整型","新增io变量-有符号16位整型"
"passed","Tue Jan 16 22:33:48 CST 2024","Tue Jan 16 22:33:53 CST 2024","5057","testcase.9_Interconnection","test_interconnection","TestCreat","","","下发A1=true","下发A1=true"
"passed","Tue Jan 16 22:30:34 CST 2024","Tue Jan 16 22:30:35 CST 2024","50","testcase.6_ViewManagement","test_view","TestCreat","","","编辑文件夹","编辑文件夹"
"passed","Tue Jan 16 22:21:35 CST 2024","Tue Jan 16 22:21:44 CST 2024","9207","testcase.3_VariableManagement","test_variable_run","TestCreat","","","启动变量服务","启动变量服务"
"passed","Tue Jan 16 22:31:57 CST 2024","Tue Jan 16 22:31:57 CST 2024","36","testcase.8_Language","test_language","TestCreat","","","创建语言列表","创建语言列表"
"passed","Tue Jan 16 22:22:25 CST 2024","Tue Jan 16 22:22:26 CST 2024","1030","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A6-有符号32位整型","下发io变量-A6-有符号32位整型"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","72","testcase.6_ViewManagement","test_view","TestCreat","","","创建画面节点3","创建画面节点3"
"passed","Tue Jan 16 22:26:55 CST 2024","Tue Jan 16 22:26:55 CST 2024","29","testcase.3_VariableManagement","test_variable_run","TestCreat","","","创建逻辑变量通道","创建逻辑变量通道"
